"","day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS","temp_mean"
"1621",2,2019,8,6,2019-08-06,68.9,65.5,1013.4,9.8,7.2,9.9,NA,77,63,0,0,551,70
"1622",7,2017,8,27,2017-08-27,62.3,53.6,1024.6,10,5,9.9,NA,73,50,0,0,498,61.5
"1623",3,2012,8,15,2012-08-15,73.6,68.9,1011.5,6.5,3.5,9.9,NA,81,66.2,0.01,1,602,73.6
"1624",1,2018,8,13,2018-08-13,69.1,68.1,1016.9,7.7,6.2,9.9,NA,75.9,64.9,0.05,1,617,70.4
"1625",3,2013,8,7,2013-08-07,64.5,55.9,1022,9.9,5.1,9.9,NA,73.9,54,0,0,508,63.95
"1626",5,2016,8,5,2016-08-05,65.3,60.4,1017.2,9.3,5,9.9,NA,73.9,55,0,1,700,64.45
"1627",5,2015,8,28,2015-08-28,71.4,59.5,1019.4,10,6.6,9.9,NA,80.1,62.1,0,0,609,71.1
"1628",2,2012,8,14,2012-08-14,76,62.6,1014,9.6,2.3,9.9,NA,81,69.1,0,0,520,75.05
"1629",1,2019,8,19,2019-08-19,73.3,72.1,1015.6,3.5,6.3,9.9,NA,80.1,68,0,1,563,74.05
"1630",7,2014,8,3,2014-08-03,66.4,64.6,1019.1,6,5.1,9.9,NA,70,61,0.6,1,476,65.5
"1631",5,2018,8,10,2018-08-10,76.9,68.4,1010.2,9.6,6.4,9.9,NA,86,68,0.04,0,707,77
"1632",4,2013,8,8,2013-08-08,67.8,64,1020.1,10,6.7,9.9,NA,75,54,0,0,549,64.5
"1633",7,2019,8,18,2019-08-18,71.2,69.7,1016.4,4.2,4,9.9,NA,79,62.1,0,1,481,70.55
"1634",2,2012,8,7,2012-08-07,75.2,58.1,1015.7,10,1.2,9.9,NA,82.9,63,0.01,0,547,72.95
"1635",1,2017,8,21,2017-08-21,69.9,65.6,1020.4,9.8,5.9,9.9,NA,81,61,0,0,627,71
"1636",2,2019,8,20,2019-08-20,75.5,68.2,1017,10,6.8,9.9,NA,82.9,66.9,0,0,574,74.9
"1637",3,2013,8,21,2013-08-21,70.3,66.7,1020.1,7.1,6.5,9.9,NA,79,64,0,1,562,71.5
"1638",6,2012,8,18,2012-08-18,69.8,63.7,1011.3,8.4,4.1,9.9,NA,78.1,62.6,0.01,0,540,70.35
"1639",1,2018,8,6,2018-08-06,74.8,73.4,1018.6,6.3,7.2,9.9,NA,81,70,0,0,632,75.5
"1640",6,2018,8,25,2018-08-25,66.5,60.3,1025.9,9,5.8,9.9,NA,75.9,55,0,1,552,65.45
"1641",1,2016,8,8,2016-08-08,71.3,61.3,1015.4,10,6.3,9.9,NA,82,62.1,0,0,632,72.05
"1642",1,2012,8,20,2012-08-20,71.4,56.7,1012.5,10,0.8,9.9,NA,78.1,64,0,0,473,71.05
"1643",4,2016,8,4,2016-08-04,64.2,57.8,1021.4,10,4.6,9.9,NA,73.9,55.9,0,0,715,64.9
"1644",6,2014,8,30,2014-08-30,60.1,51.2,1025.5,10,6.3,9.9,NA,71.1,46,0,0,510,58.55
"1645",4,2019,8,1,2019-08-01,74.3,70.3,1017.3,5.9,6,9.9,NA,82.9,68,0,1,618,75.45
"1646",3,2012,8,1,2012-08-01,72.2,68.4,1012.4,7.8,2.5,9.9,NA,78.1,66.9,0.55,1,615,72.5
"1647",6,2019,8,3,2019-08-03,70.3,66.6,1018,10,6.3,9.9,NA,80.1,60.1,0,0,566,70.1
"1648",3,2013,8,28,2013-08-28,66.4,64.6,1012,3.9,6.8,9.9,NA,72,62.6,0.67,1,482,67.3
"1649",4,2013,8,1,2013-08-01,68.9,64.7,1016.5,9.8,5.3,9.9,NA,78.1,63,0.01,0,643,70.55
"1650",6,2012,8,4,2012-08-04,77.9,71.7,1021.1,5.7,4.1,11.1,18.1,90,71.1,0,1,568,80.55
"1651",4,2020,8,6,2020-08-06,74.1,61.4,1019.4,6.4,6.7,11.1,NA,84.9,66,0,1,356,75.45
"1652",6,2017,8,5,2017-08-05,67.7,67.2,1014.1,2.5,7.9,11.1,NA,75.9,64,0,1,573,69.95
"1653",7,2013,8,11,2013-08-11,69.5,56.7,1017,10,7.5,11.1,NA,80.1,60.1,0,0,481,70.1
"1654",2,2014,8,5,2014-08-05,69.2,67.4,1016.2,3.7,6.6,11.1,NA,75.9,64.9,0,1,606,70.4
"1655",6,2015,8,15,2015-08-15,71.8,67,1020,8.2,6.7,11.1,NA,81,62.1,0,1,582,71.55
"1656",3,2017,8,9,2017-08-09,67.1,63.5,1021.1,8.2,6.5,11.1,NA,75,59,0.81,1,655,67
"1657",6,2015,8,29,2015-08-29,70.3,62.5,1021.8,10,7,11.1,NA,80.1,62.1,0,0,539,71.1
"1658",6,2018,8,11,2018-08-11,68.8,66.2,1015.2,9,5.8,11.1,NA,86,64,0,0,568,75
"1659",1,2013,8,12,2013-08-12,68.2,63.2,1016.8,10,7.2,11.1,NA,75,60.1,0,0,519,67.55
"1660",1,2017,8,7,2017-08-07,67.5,64.2,1018.9,10,7.8,11.1,26,75,59,0,0,606,67
"1661",5,2017,8,4,2017-08-04,67.7,66.7,1019.7,2.9,6.3,11.1,NA,75.9,61,0,1,758,68.45
"1662",5,2019,8,16,2019-08-16,66.6,64.4,1017.6,7.8,7,11.1,NA,73.9,62.1,0,1,523,68
"1663",7,2018,8,26,2018-08-26,68.2,60.3,1021.4,10,5.4,11.1,NA,77,57,0,0,528,67
"1664",6,2019,8,17,2019-08-17,67.5,65.3,1017.6,3.8,7.1,11.1,NA,77,62.1,0,1,533,69.55
"1665",4,2017,8,24,2017-08-24,70,60.2,1011.9,10,5.6,11.1,NA,79,63,0,0,631,71
"1666",6,2020,8,1,2020-08-01,72.6,66.2,1012.6,8.5,5.1,11.1,NA,82.9,62.1,0,1,375,72.5
"1667",7,2018,8,12,2018-08-12,70.9,69.7,1017.6,7.8,7.3,11.1,NA,75.9,64,0.01,0,499,69.95
"1668",2,2013,8,20,2013-08-20,71,64.7,1017.3,9.5,7,11.1,NA,78.1,57,0.01,0,542,67.55
"1669",7,2019,8,4,2019-08-04,73.3,70.4,1012.6,9.9,7.9,11.1,NA,78.1,60.1,0,0,499,69.1
"1670",4,2012,8,2,2012-08-02,75,68.4,1011.3,6.2,2.7,11.1,NA,87.1,66.2,0.11,1,570,76.65
"1671",2,2018,8,14,2018-08-14,72.8,71.4,1013,4.5,6.9,11.1,NA,80.1,64.9,0,1,701,72.5
"1672",3,2017,8,2,2017-08-02,68.6,66.6,1018.9,9.9,6.5,11.1,NA,75.9,63,0,0,618,69.45
"1673",3,2016,8,24,2016-08-24,70.1,63.3,1024.3,10,8.5,12,NA,77,63,0,0,635,70
"1674",6,2014,8,16,2014-08-16,66.3,58.8,1015.3,9.7,8.2,12,NA,73,59,0,0,490,66
"1675",7,2015,8,2,2015-08-02,75.9,64.8,1011.7,9,7.8,12,NA,82.9,66,0,0,550,74.45
"1676",2,2014,8,12,2014-08-12,67.2,62.2,1020.2,10,7.8,12,NA,75,57,0.01,0,491,66
"1677",7,2014,8,17,2014-08-17,68.3,64.7,1011.1,8.3,6.8,12,17.1,73.9,59,0.06,1,476,66.45
"1678",7,2013,8,4,2013-08-04,69.4,61.9,1009.8,9,8.3,12,19,75.9,60.1,0.25,0,454,68
"1679",4,2014,8,21,2014-08-21,67.1,60.6,1017.5,10,7.7,12,NA,73,52,0.01,0,567,62.5
"1680",7,2013,8,25,2013-08-25,64,54.6,1026.6,10,6.7,12,NA,75,50,0,0,459,62.5
"1681",2,2015,8,25,2015-08-25,72.8,68.7,1012.4,9.7,7.4,12,NA,81,66.9,0.01,0,595,73.95
"1682",7,2018,8,5,2018-08-05,74.3,70.4,1019.6,8.8,7.1,12,NA,81,69.1,0.05,0,573,75.05
"1683",1,2018,8,27,2018-08-27,73.1,69.6,1017.3,9.1,8.7,12,NA,84,62.1,0,0,651,73.05
"1684",7,2016,8,28,2016-08-28,67.7,61.7,1024.1,8.7,5.8,12,NA,81,57.9,0,1,559,69.45
"1685",3,2014,8,27,2014-08-27,67.5,64.7,1016.3,6.5,7.3,12,NA,75,53.1,0.02,1,538,64.05
"1686",1,2014,8,4,2014-08-04,68.2,65.5,1017.7,6,5.2,12,NA,73,64,0.04,1,589,68.5
"1687",5,2013,8,16,2013-08-16,67.4,59.7,1021.2,10,8.2,12,NA,73,62.1,0,0,678,67.55
"1688",5,2016,8,26,2016-08-26,73.4,70,1016.1,9.7,10.1,12,NA,79,68,0,0,756,73.5
"1689",2,2015,8,18,2015-08-18,74.5,71,1017.7,8.8,8.8,12,NA,82.9,70,0,1,623,76.45
"1690",3,2019,8,14,2019-08-14,71.1,68.7,1009.9,8.6,6.8,12,NA,75.9,66,NA,0,537,70.95
"1691",7,2015,8,16,2015-08-16,74.3,68.8,1019.1,9.5,8.5,12,NA,82,70,0,0,552,76
"1692",6,2017,8,12,2017-08-12,65.9,65.8,1016.4,4.2,5.8,12,NA,77,60.1,0.07,1,526,68.55
"1693",3,2016,8,31,2016-08-31,70.4,65.7,1016,10,9.1,12,NA,75.9,59,0,0,661,67.45
"1694",2,2017,8,1,2017-08-01,68.2,64.8,1017.1,10,8.6,12,NA,75.9,50,0,0,705,62.95
"1695",5,2015,8,7,2015-08-07,71.2,61.9,1013.1,10,7.4,12,NA,79,64,0,0,726,71.5
"1696",2,2016,8,16,2016-08-16,73.1,69,1022.3,10,7.9,12,NA,84,66.9,0,0,644,75.45
"1697",3,2015,8,5,2015-08-05,74.5,68.8,1011.2,7.6,7.8,12,NA,81,68,0.02,1,619,74.5
"1698",2,2012,8,21,2012-08-21,72.8,57.2,1015.5,10,2.5,12,NA,81,60.8,0,0,482,70.9
"1699",7,2012,8,19,2012-08-19,68.7,55,1014.2,10,1.3,12,NA,75,62.1,0.23,0,467,68.55
"1700",4,2016,8,18,2016-08-18,71.5,65.7,1015.5,9.9,6.1,12,NA,82,64.9,0,0,635,73.45
"1701",3,2018,8,8,2018-08-08,74.6,73.6,1013.9,5.9,8.1,12,NA,82,70,0,1,656,76
"1702",1,2015,8,17,2015-08-17,74.1,70.4,1018.5,7.6,8,12,NA,82.9,70,0,0,592,76.45
"1703",2,2019,8,13,2019-08-13,71.2,68.7,1011.2,7.9,8.4,12,NA,78.1,66,NA,0,469,72.05
"1704",3,2014,8,20,2014-08-20,63.8,55.9,1015.5,9.9,6,12,NA,73,52,0.01,0,551,62.5
"1705",1,2014,8,18,2014-08-18,67.9,57.7,1009.6,9.8,7.8,13,20,73.9,61,0,0,595,67.45
"1706",1,2012,8,13,2012-08-13,76.3,61.2,1014.6,9.2,4.3,13,NA,86,69.1,0.05,0,504,77.55
"1707",7,2016,8,7,2016-08-07,74.2,65,1009,8.1,9.9,13,NA,82,66.9,0,1,540,74.45
"1708",1,2013,8,19,2013-08-19,65.5,60.8,1017.5,9.5,8.1,13,NA,73.9,57,0.39,0,462,65.45
"1709",4,2012,8,16,2012-08-16,74,64.3,1011.9,6.7,3.1,13,15,84.9,66,0.15,1,613,75.45
"1710",4,2019,8,15,2019-08-15,68.6,64.8,1015.3,8.6,8.5,13,18.1,75.9,63,0,0,560,69.45
"1711",4,2015,8,27,2015-08-27,72.3,60.6,1014.9,10,8.5,13,NA,81,62.1,0,0,614,71.55
"1712",7,2015,8,23,2015-08-23,73.4,69.9,1015.3,4.7,7.6,13,NA,82,69.1,0,1,492,75.55
"1713",5,2018,8,3,2018-08-03,73.7,72.6,1022.1,4.6,9.2,13,NA,79,71.1,0,1,749,75.05
"1714",5,2017,8,18,2017-08-18,66.6,65.6,1015.2,8,8.8,13,NA,73.9,57.9,0,0,612,65.9
"1715",7,2014,8,31,2014-08-31,69.1,65.6,1020.7,9.4,9,13,18.1,73.9,64,0,0,495,68.95
"1716",5,2012,8,3,2012-08-03,77.9,70.8,1015.3,6,4.4,13,18.1,89.1,69.1,0,1,589,79.1
"1717",6,2016,8,20,2016-08-20,69.1,62.1,1015.2,10,8.5,13,NA,81,63,0,0,579,72
"1718",3,2015,8,12,2015-08-12,71.9,67.4,1008.9,7.2,7.9,13,NA,77,64,1.01,1,643,70.5
"1719",2,2018,8,21,2018-08-21,66.7,65.5,1019.1,7.1,9.5,13,NA,70,64.4,0.07,0,580,67.2
"1720",3,2019,8,7,2019-08-07,70.2,66.6,1012,10,7.2,13,NA,78.1,61,0,0,608,69.55
"1721",1,2015,8,10,2015-08-10,66.9,60.8,1017.6,9.3,6.6,13,NA,73.9,55.9,0,1,611,64.9
"1722",5,2015,8,21,2015-08-21,73.6,70.2,1017,7.1,9.7,13,NA,82,68,0,1,753,75
"1723",5,2019,8,23,2019-08-23,72,65.8,1013.2,9.4,7.2,13,NA,80.1,66.9,0,0,569,73.5
"1724",6,2012,8,25,2012-08-25,75.7,65.2,1023.6,7.3,3.2,13,18.1,84,62.6,0.01,1,474,73.3
"1725",4,2019,8,22,2019-08-22,74.6,72.8,1011.5,7.2,8.1,13,NA,80.1,66,0,1,587,73.05
"1726",5,2014,8,22,2014-08-22,63.9,60,1017.7,7.9,7.9,13,19,73,57.9,0.01,1,568,65.45
"1727",5,2017,8,25,2017-08-25,66.4,60,1016.2,10,5.5,13,NA,79,57.9,0,0,633,68.45
"1728",7,2016,8,21,2016-08-21,68.3,63.6,1014.5,9.6,9,13,NA,75.9,63,0,0,512,69.45
"1729",6,2013,8,31,2013-08-31,69.4,67,1011.9,7,10.9,13,NA,75,59,0,0,480,67
"1730",1,2015,8,3,2015-08-03,74,68.2,1012.1,9.1,8.9,14,NA,82.9,69.1,0,0,705,76
"1731",1,2016,8,1,2016-08-01,68.2,62.4,1018.3,9.3,9.2,14,NA,75,64,0.55,0,569,69.5
"1732",3,2018,8,22,2018-08-22,68.1,67.4,1008,4.8,8.1,14,NA,75.9,62.1,0.05,1,599,69
"1733",4,2013,8,22,2013-08-22,70.5,68.9,1016.9,3.9,9.8,14,NA,79,64,0.01,1,578,71.5
"1734",1,2019,8,5,2019-08-05,70.2,62.3,1014.4,9.9,6.9,14,NA,78.1,64,0,0,616,71.05
"1735",5,2014,8,8,2014-08-08,66.3,57.6,1014.9,10,7.4,14,NA,77,59,0.19,0,601,68
"1736",2,2017,8,29,2017-08-29,62,58.3,1023.8,9.9,8.6,14,20,71.1,54,0,0,614,62.55
"1737",7,2017,8,20,2017-08-20,72.8,68.1,1014.2,6.3,9.7,14,NA,80.1,66.9,1.01,1,538,73.5
"1738",3,2015,8,26,2015-08-26,73.8,68.1,1012.5,9.2,7.4,14,NA,81,68,0.3,0,606,74.5
"1739",2,2016,8,2,2016-08-02,66.9,61.9,1018.6,9.7,8.4,14,NA,75,61,0.11,0,602,68
"1740",1,2019,8,12,2019-08-12,71.2,63.9,1014.3,10,9.3,14,NA,78.1,63,0,0,586,70.55
"1741",5,2016,8,19,2016-08-19,74.4,65.7,1013.3,10,8.2,14,NA,81,64.9,0,0,707,72.95
"1742",6,2016,8,27,2016-08-27,74.4,64.2,1020.3,7.7,8.3,14,NA,81,66.9,0,1,624,73.95
"1743",4,2018,8,9,2018-08-09,74.9,73.5,1008,3.6,9.2,14,NA,82.9,70,0,1,709,76.45
"1744",7,2017,8,13,2017-08-13,71,69.3,1012.4,6.1,8.3,14,NA,80.1,62.1,1.24,1,563,71.1
"1745",3,2016,8,10,2016-08-10,70.6,67.2,1023.2,9.9,8.6,14,NA,80.1,64,0,0,618,72.05
"1746",2,2013,8,27,2013-08-27,68,66.6,1011.8,4.5,8,14,NA,70,64.4,0.39,1,506,67.2
"1747",4,2016,8,25,2016-08-25,71.7,66.5,1020.5,10,10.4,14,NA,77,63,0,0,659,70
"1748",6,2016,8,13,2016-08-13,75.9,73.3,1012.7,5.4,9.2,14,NA,82.9,71.1,0,1,614,77
"1749",1,2016,8,15,2016-08-15,77.5,69.4,1017.9,8.8,8.5,14,19,84,70,0,0,643,77
"1750",3,2018,8,1,2018-08-01,69.2,67.6,1020.7,7.5,8.6,14,NA,73.9,64,0,1,660,68.95
"1751",5,2019,8,30,2019-08-30,68,63.3,1015.6,9.2,7.9,14,NA,75,57.9,0,0,630,66.45
"1752",3,2016,8,3,2016-08-03,67.4,60,1020.7,10,7.7,14,NA,73.9,61,0,0,687,67.45
"1753",7,2015,8,30,2015-08-30,72.6,66.8,1018.9,10,8.5,14,NA,80.1,63,0,0,563,71.55
"1754",6,2013,8,10,2013-08-10,72.4,66.5,1012.3,6.4,11.2,15,21,80.1,68,0.06,1,495,74.05
"1755",7,2016,8,14,2016-08-14,75.3,73.3,1013.5,4.6,9.9,15,19,80.1,69.8,0.01,1,521,74.95
"1756",4,2014,8,14,2014-08-14,67.8,60.8,1008.1,9.1,9.7,15,15.9,72,63,0.02,0,625,67.5
"1757",2,2017,8,22,2017-08-22,70.5,69.8,1017.4,6.4,10.6,15,NA,81,61,0,0,684,71
"1758",4,2014,8,7,2014-08-07,69.3,60.6,1011.1,9.2,6.3,15,21,77,60.1,0,0,585,68.55
"1759",6,2016,8,6,2016-08-06,71.3,67.5,1009.4,9.8,10.7,15,NA,75.9,55,0,0,578,65.45
"1760",6,2014,8,2,2014-08-02,64.3,60,1022.8,8.8,6.5,15,19,73.9,59,0.56,0,540,66.45
"1761",4,2013,8,15,2013-08-15,67.2,52.7,1016.9,10,10.2,15,21,73,62.1,0,0,599,67.55
"1762",2,2015,8,4,2015-08-04,75,71.7,1011.3,6.1,10.4,15,22,81,70,0,0,666,75.5
"1763",2,2018,8,7,2018-08-07,75.8,74.1,1015.6,6.7,9.7,15,NA,82,71.1,0,0,658,76.55
"1764",4,2018,8,30,2018-08-30,76.2,72.4,1015.2,7,10.2,15,NA,90,71.1,0,0,736,80.55
"1765",5,2013,8,2,2013-08-02,69.7,66,1011.1,9.5,8.3,15,20,75.9,63,0.03,0,626,69.45
"1766",7,2012,8,5,2012-08-05,78.1,72.4,1019.7,5.8,6.1,15,22.9,91,69.1,0,1,518,80.05
"1767",5,2012,8,17,2012-08-17,77.9,60.7,1010.6,9.5,3.3,15,17.1,88,69.1,0,0,574,78.55
"1768",6,2015,8,8,2015-08-08,69.7,61.1,1013.8,10,11.8,15,22,78.1,64,0,0,545,71.05
"1769",4,2015,8,6,2015-08-06,73.5,59.6,1012.4,10,9.3,15,NA,81,66.9,0,0,630,73.95
"1770",1,2012,8,6,2012-08-06,77.3,66.9,1015.7,8.9,5.5,15,22,86,71.1,0.49,0,593,78.55
"1771",6,2015,8,1,2015-08-01,73.4,68.5,1008.9,8.9,9.2,15,19,87.1,66,0,1,668,76.55
"1772",3,2018,8,29,2018-08-29,75.3,72.7,1015.2,5.5,9.8,15,NA,84.9,69.1,0,0,685,77
"1773",3,2012,8,29,2012-08-29,73.3,53.2,1014,10,4.7,15,21,79,64.4,0.01,0,550,71.7
"1774",5,2014,8,15,2014-08-15,66.8,59.2,1012.2,10,8.8,15,20,72,61,0.01,0,522,66.5
"1775",4,2015,8,20,2015-08-20,73.4,69.4,1018.9,6.4,9.7,15,19,82,68,0,1,600,75
"1776",1,2016,8,22,2016-08-22,73.8,66.7,1011,6.7,10.4,15,19,81,63,0.47,1,669,72
"1777",1,2018,8,20,2018-08-20,66.7,66,1018.3,4.7,11.6,15.9,22,72,66,0.04,0,562,69
"1778",5,2019,8,9,2019-08-09,73.7,67.3,1006.1,8.9,10.4,15.9,NA,78.1,69.1,0,0,645,73.6
"1779",4,2012,8,30,2012-08-30,72,49.4,1017.6,10,2.5,15.9,20,82,57.2,0,0,618,69.6
"1780",4,2018,8,2,2018-08-02,73.7,72.5,1019.9,5.4,11.6,15.9,21,78.1,64,0,0,722,71.05
"1781",2,2015,8,11,2015-08-11,67.9,64.4,1015,7.5,12,15.9,25.1,73.9,55.9,0,0,601,64.9
"1782",6,2018,8,18,2018-08-18,73.9,72.4,1010.8,5.9,9.4,15.9,24.1,82.9,66,0.05,1,579,74.45
"1783",6,2013,8,3,2013-08-03,69.3,66.1,1011.8,7.2,10.9,15.9,22.9,75.9,66,0,0,492,70.95
"1784",4,2018,8,16,2018-08-16,77.2,71.4,1014.9,9.1,10.1,15.9,20,87.1,70,0,0,647,78.55
"1785",2,2018,8,28,2018-08-28,73,71.2,1016.6,3.5,9,15.9,20,84,66.9,0,1,715,75.45
"1786",1,2016,8,29,2016-08-29,72.5,66.3,1019,9.8,9.5,15.9,22,82.9,57.9,0,0,673,70.4
"1787",3,2017,8,16,2017-08-16,71.1,65.9,1013,6.8,6.5,15.9,NA,79,64.9,0.23,1,600,71.95
"1788",6,2018,8,4,2018-08-04,71.8,71.2,1020.6,4.4,9.4,15.9,NA,79,69.1,0.01,1,605,74.05
"1789",1,2013,8,5,2013-08-05,68.1,54.5,1013.3,10,12.2,15.9,24.1,75.9,60.1,0,0,545,68
"1790",4,2017,8,31,2017-08-31,66.2,60.6,1011,9.6,9.7,15.9,22.9,75,54,0.11,0,618,64.5
"1791",4,2016,8,11,2016-08-11,73.6,71.8,1018.5,4.7,11.1,15.9,NA,79,66.9,0.05,1,672,72.95
"1792",7,2014,8,24,2014-08-24,63.9,56.8,1019.4,10,9,15.9,22,73,55,0.01,0,437,64
"1793",2,2012,8,28,2012-08-28,77.9,67.4,1011.5,9,6,15.9,22.9,86,69.8,0.75,0,587,77.9
"1794",6,2012,8,11,2012-08-11,77.7,71.5,1010.2,7.8,6.9,16.9,28,87.1,71.1,1.1,0,507,79.1
"1795",5,2013,8,30,2013-08-30,65,59.2,1014.8,9.9,10.8,17.1,21,70,59,0,0,599,64.5
"1796",1,2015,8,31,2015-08-31,74.8,69.6,1015.3,9,11.2,17.1,22,82,66.9,0,0,614,74.45
"1797",7,2017,8,6,2017-08-06,69.4,59.9,1014.4,9.5,11.8,17.1,22.9,75,64,0,0,519,69.5
"1798",6,2019,8,24,2019-08-24,68.3,58.5,1018.7,10,12.3,17.1,22,75.9,63,0,0,514,69.45
"1799",4,2013,8,29,2013-08-29,65.7,63.7,1014.4,5.8,11.3,17.1,21,69.1,62.6,0,1,572,65.85
"1800",7,2019,8,11,2019-08-11,68.8,57,1013.3,10,9.4,17.1,22,75.9,62.1,0,0,484,69
"1801",2,2017,8,8,2017-08-08,65.2,62.8,1013.2,7.8,11.3,17.1,24.1,73.9,59,0.96,0,631,66.45
"1802",4,2018,8,23,2018-08-23,70,61.6,1010.3,9.7,9.3,17.1,22,75.9,62.1,0.01,0,610,69
"1803",1,2017,8,28,2017-08-28,62.7,56.4,1025.3,10,8.5,17.1,22.9,73,50,0,0,584,61.5
"1804",3,2018,8,15,2018-08-15,74.1,70.4,1011.1,9.4,9.7,17.1,21,80.1,69.1,0.08,0,645,74.6
"1805",2,2013,8,13,2013-08-13,67.8,66.7,1011.1,4.6,3.4,17.1,NA,73.9,64,0,1,552,68.95
"1806",5,2014,8,29,2014-08-29,67.2,53.4,1018.9,10,10.8,18.1,22,78.1,59,0.03,0,631,68.55
"1807",7,2015,8,9,2015-08-09,67,62.1,1014.6,9.2,13.1,18.1,26,77,64,0,0,489,70.5
"1808",5,2016,8,12,2016-08-12,74.3,72.2,1012.8,4.5,12.3,18.1,24.1,79,71.1,0,1,729,75.05
"1809",2,2016,8,23,2016-08-23,69,52.6,1023.1,10,10.4,18.1,26,81,64,0.01,0,637,72.5
"1810",3,2017,8,23,2017-08-23,72.3,70.9,1009.1,6.3,12.4,18.1,24.1,78.1,68,0,0,629,73.05
"1811",6,2014,8,23,2014-08-23,65.6,60.1,1017.9,9.8,10.8,18.1,22.9,73,57.9,0.02,0,454,65.45
"1812",4,2019,8,29,2019-08-29,71,68.2,1009.4,6.3,9.5,18.1,22.9,75,59,NA,0,592,67
"1813",4,2014,8,28,2014-08-28,71,62.4,1009.4,6.8,8.8,19,27,78.1,59,0.01,1,618,68.55
"1814",5,2018,8,31,2018-08-31,69.9,63.6,1023.8,10,13,19,24.1,73.9,63,0,0,623,68.45
"1815",1,2013,8,26,2013-08-26,68.3,64.1,1020.1,10,11.2,19,22,75,50,0,0,521,62.5
"1816",3,2013,8,14,2013-08-14,68.4,59.6,1007.5,8.3,9.6,19,24.1,73,64,0.5,0,622,68.5
"1817",4,2019,8,8,2019-08-08,73.3,69.8,1007.8,9.4,11.5,19,54,78.1,61,0,0,646,69.55
"1818",6,2013,8,24,2013-08-24,66.2,55.2,1022.3,10,10.7,19,24.1,77,55.9,0,0,527,66.45
"1819",7,2018,8,19,2018-08-19,68.5,65.5,1013.6,8.9,13.1,19,24.1,81,66,0.01,0,490,73.5
"1820",3,2019,8,28,2019-08-28,65.4,61.6,1015.1,9.2,7.7,20,27,72,50,NA,0,553,61
"1821",5,2012,8,10,2012-08-10,75.3,71.3,1011.6,7.6,5.4,20,23.9,79,66.2,0,1,617,72.6
"1822",5,2012,8,31,2012-08-31,78.7,56.1,1016.3,9.9,3.9,20,27,90,68,0,0,701,79
"1823",6,2019,8,10,2019-08-10,71.2,62.7,1007.8,10,10.5,20,24.1,78.1,64,0,0,572,71.05
"1824",6,2017,8,19,2017-08-19,71.8,70.9,1010.1,5.6,12.2,21,28,78.1,57.9,1.1,1,638,68
"1825",5,2013,8,9,2013-08-09,70.7,68.8,1016.9,9.3,13.1,21,27,75,61,0.03,0,579,68
"1826",1,2019,8,26,2019-08-26,64.3,57.8,1022.1,10,13.7,21,28,71.1,60.1,0,0,494,65.6
"1827",3,2019,8,21,2019-08-21,70.6,68.5,1016.2,8.1,7.2,21,26,82.9,62.1,NA,1,522,72.5
"1828",3,2016,8,17,2016-08-17,76.5,70,1014.4,8.4,14.7,21,28,82,70,0,0,658,76
"1829",3,2014,8,13,2014-08-13,66.6,63.5,1013,8.4,15.5,22,28,75,60.1,0.39,0,572,67.55
"1830",7,2012,8,12,2012-08-12,77.8,65.4,1012.5,8.7,5.7,22,29.9,84.9,69.8,0.62,0,505,77.35
"1831",5,2013,8,23,2013-08-23,70.6,65,1013.1,7.8,12.1,22.9,28,77,63,0,0,636,70
"1832",7,2019,8,25,2019-08-25,65.5,59.5,1023.9,10,13.6,22.9,32.1,72,61,0,0,482,66.5
"1833",3,2017,8,30,2017-08-30,61.8,57.5,1012.8,7,16,22.9,35,68,57,1.57,0,671,62.5
"1834",2,2020,8,4,2020-08-04,74.8,72.4,1016.2,3.4,11.4,24.1,33,82,72,NA,1,451,77
"1835",4,2020,9,3,2020-09-03,70.5,69.3,1009.3,2.1,7.6,12,NA,73,64.9,0.43,1,362,68.95
"1836",5,2020,9,4,2020-09-04,72.8,68.3,1009.8,8.3,7.4,12,NA,81,66.9,0.31,1,383,73.95
"1837",6,2020,9,5,2020-09-05,70.7,53.2,1018.9,10,9.4,14,NA,81,64,0.01,0,362,72.5
"1838",5,2020,9,11,2020-09-11,69.1,62.7,1020.9,7.1,13.2,22,28,75,60.1,0.3,1,351,67.55
"1839",7,2018,9,23,2018-09-23,59.8,50.2,1023.4,10,3,5.1,NA,78.1,53.1,0,0,475,65.6
"1840",1,2012,9,17,2012-09-17,66.5,48,1018.3,10,2.2,7,NA,77,48.2,0,0,452,62.6
"1841",4,2016,9,22,2016-09-22,67.2,57.8,1020.9,10,3.7,7,NA,79,57.9,0,0,660,68.45
"1842",2,2017,9,26,2017-09-26,65.9,65.3,1016.8,2.6,3.4,7,NA,77,59,0.12,1,656,68
"1843",1,2014,9,15,2014-09-15,57.5,47.6,1022,10,3.6,8,NA,66,46.9,0,0,610,56.45
"1844",7,2015,9,6,2015-09-06,66.6,55.9,1023.5,10,4.7,8,NA,72,50,0,0,504,61
"1845",7,2018,9,16,2018-09-16,63.9,59.5,1023.1,6.8,3.7,8,NA,75.9,54,0,1,597,64.95
"1846",1,2017,9,25,2017-09-25,64.2,63.7,1017.8,2.8,4.2,8,NA,73,59,0,1,726,66
